timestamp,play_count
2025-08-07 01:22:32 IST,341347
2025-08-07 04:20:30 IST,344541
2025-08-07 04:20:46 IST,344541
2025-08-07 04:30:54 IST,344684
2025-08-07 04:30:54 IST,344684
2025-08-07 04:45:55 IST,344881
2025-08-07 04:45:55 IST,344881
2025-08-07 05:00:56 IST,345110
2025-08-07 05:00:56 IST,345110
2025-08-07 05:15:57 IST,345359
2025-08-07 05:15:57 IST,345359
2025-08-07 06:04:47 IST,346794
2025-08-07 06:04:47 IST,346794
2025-08-07 08:54:37 IST,361740
2025-08-07 08:54:39 IST,361740
2025-08-07 09:09:41 IST,364472
2025-08-07 09:09:40 IST,364472
2025-08-07 09:24:43 IST,365833
2025-08-07 09:24:43 IST,365833
2025-08-07 09:39:44 IST,368500
2025-08-07 09:39:44 IST,368500
2025-08-07 09:54:49 IST,370416
2025-08-07 09:54:49 IST,370416
2025-08-07 10:09:52 IST,372347
2025-08-07 10:09:51 IST,372347
2025-08-07 10:25:01 IST,374004
2025-08-07 10:25:00 IST,374004
2025-08-07 10:40:02 IST,375673
2025-08-07 10:40:02 IST,375673
2025-08-07 10:55:03 IST,377357
2025-08-07 10:55:04 IST,377357
2025-08-07 12:37:20 IST,386398
2025-08-07 12:37:21 IST,386398
2025-08-07 12:52:22 IST,387632
2025-08-07 12:52:23 IST,387632
2025-08-07 13:07:24 IST,388907
2025-08-07 13:07:25 IST,388907
2025-08-07 13:22:27 IST,390136
2025-08-07 13:22:28 IST,390136
2025-08-07 13:37:36 IST,391326
2025-08-07 13:37:37 IST,391326
2025-08-07 13:52:38 IST,392538
2025-08-07 13:52:39 IST,392538
2025-08-07 14:07:39 IST,393727
2025-08-07 14:07:40 IST,393727
2025-08-07 14:20:02 IST,394511
2025-08-07 14:20:03 IST,394511
2025-08-07 17:43:32 IST,413690
2025-08-07 17:43:34 IST,413690
2025-08-07 17:58:33 IST,415343
2025-08-07 17:58:35 IST,415343
2025-08-07 18:13:35 IST,417125
2025-08-07 18:13:37 IST,417125
2025-08-07 18:28:38 IST,419016
2025-08-07 18:28:39 IST,419016
2025-08-07 18:43:41 IST,420879
2025-08-07 18:43:44 IST,420879
2025-08-07 18:58:44 IST,422561
2025-08-07 18:58:46 IST,422561
2025-08-07 19:31:31 IST,426287
2025-08-07 19:31:31 IST,426287
2025-08-07 19:46:33 IST,427828
2025-08-07 19:46:33 IST,427828
2025-08-07 20:01:35 IST,429212
2025-08-07 20:01:36 IST,429212
2025-08-07 20:16:37 IST,430573
2025-08-07 20:16:37 IST,430573
2025-08-07 20:31:39 IST,431988
2025-08-07 20:31:39 IST,431988
2025-08-07 20:46:40 IST,433392
2025-08-07 20:46:41 IST,433392
2025-08-07 21:01:42 IST,434670
2025-08-07 21:01:42 IST,434670
2025-08-07 21:16:44 IST,435913
2025-08-07 21:16:44 IST,435913
2025-08-07 21:31:45 IST,437188
2025-08-07 21:31:45 IST,437188
2025-08-07 22:00:22 IST,439163
2025-08-07 22:00:22 IST,439163
2025-08-07 22:15:32 IST,440280
2025-08-07 22:15:33 IST,440280
2025-08-07 22:30:36 IST,441723
2025-08-07 22:30:35 IST,441723
2025-08-07 23:46:58 IST,446700
2025-08-07 23:47:01 IST,446700
2025-08-08 01:35:33 IST,450313
2025-08-08 01:35:37 IST,450313
2025-08-08 01:50:34 IST,450667
2025-08-08 01:50:38 IST,450667
2025-08-08 02:05:36 IST,450999
2025-08-08 02:05:39 IST,450999
2025-08-08 02:20:37 IST,451300
2025-08-08 02:20:41 IST,451300
2025-08-08 09:57:57 IST,475776
2025-08-08 09:58:01 IST,475776
2025-08-08 12:00:19 IST,488727
2025-08-08 12:00:20 IST,488727
2025-08-08 12:05:42 IST,489196
2025-08-08 12:05:44 IST,489196
2025-08-08 12:20:44 IST,490484
2025-08-08 12:20:45 IST,490484
2025-08-08 12:35:46 IST,491920
2025-08-08 12:35:46 IST,491920
2025-08-08 12:50:47 IST,493201
2025-08-08 12:50:47 IST,493201
2025-08-08 13:05:48 IST,494500
2025-08-08 13:05:49 IST,494500
